Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
4/12/17 22:21,4/13/17 5:00,USDJPY,Sell,0.03,109.274,108.494,109.294,108.76,-0.13,-0.36,53.4,13.31,0.16,430051,00:06:38:10,96,6h 22m,18.4,0.12,56.6,14.716,-7,-1.82,89,95,-3.2,-0.83
4/13/17 4:35,4/13/17 4:58,EURAUD,Sell,0.07,1.41331,1.40012,1.40914,1.41332,-0.3,0,-41.8,-21,-0.26,430051,00:00:23:12,34.8,8m,49.7,5.29,7.9,3.95,-41.8,-20.9,15.9,0,-49.7,-24.85
4/13/17 4:35,4/13/17 4:57,AUDJPY,Buy,0.1,82.107,82.973,82.387,82.106,-0.43,0,-28.1,-24.65,-0.3,430051,00:00:22:48,13.7,3m,33.9,6.54,4.5,3.87,-29.4,-25.284,13.3,3.8,-32.6,-28.04
4/13/17 4:35,4/13/17 4:57,EURAUD,Sell,0.07,1.41169,1.39838,1.40909,1.41166,-0.3,0,-25.7,-13.04,-0.16,440051,00:00:22:10,27.3,6m,45.2,5.11,7.4,3.7,-37.8,-18.9,16.4,26.8,-33.1,-16.55
4/13/17 4:35,4/13/17 4:56,AUDCAD,Buy,0.1,0.99985,1.00855,1.00165,0.99985,-0.43,0,-18,-13.18,-0.16,440051,00:00:21:26,14.3,3m,19.7,12.14,1.5,1.065,-18.2,-12.922,7.6,1,-19.5,-13.84
4/13/17 4:45,4/13/17 4:56,EURAUD,Sell,0.07,1.41153,1.4,1.40843,1.41153,-0.3,0,-31,-15.67,-0.19,440151,00:00:11:13,9.1,1m,31.6,51.81,0.6,0.3,-31,-15.5,1.9,0,-31.6,-15.8
4/12/17 22:31,4/13/17 3:00,EURUSD,Buy,0.02,1.06434,1.06825,1.06414,1.06701,-0.09,-0.29,28.7,5,0.06,450301,00:04:28:15,97.4,4h 21m,14.4,0.08,33.3,6.327,-2.5,-0.475,93,87.2,-4.6,-0.87
4/12/17 22:31,4/13/17 2:45,NZDUSD,Buy,0.03,0.69271,0.69992,0.69443,0.69934,-0.13,0.1,49.1,13.77,0.17,430151,00:04:13:58,100,4h 13m,12.4,0.02,52.5,14.7,0,0,100,93.5,-3.4,-0.95
4/12/17 22:21,4/13/17 2:35,NZDUSD,Buy,0.04,0.69498,0.70153,0.69478,0.69966,-0.17,0.13,48.8,18.26,0.22,440051,00:04:13:04,93.7,3h 57m,12.4,0.1,49,18.62,-5.1,-1.938,90.6,99.6,-0.2,-0.08
4/12/17 22:31,4/13/17 2:30,EURUSD,Buy,0.02,1.06305,1.06825,1.06414,1.06693,-0.08,-0.29,27.9,4.86,0.06,450301,00:03:58:15,97.1,3h 51m,14.4,0.08,33.3,6.327,-2.5,-0.475,93,84.9,-5.4,-1.03
4/12/17 22:31,4/13/17 1:00,NZDUSD,Buy,0.04,0.69221,0.69992,0.69443,0.69833,-0.17,0.13,39,14.59,0.18,430151,00:02:28:17,100,2h 28m,12.4,0.02,42.9,16.302,0,0,100,90.9,-3.9,-1.48
4/12/17 22:21,4/13/17 0:55,NZDUSD,Buy,0.04,0.69492,0.70053,0.69472,0.69859,-0.17,0.13,38.7,14.47,0.18,430051,00:02:33:22,90.3,2h 18m,12.4,0.11,40,14.8,-4.5,-1.665,89.9,97.1,-1.3,-0.48
4/12/17 22:21,4/12/17 23:50,USDJPY,Sell,0.03,109.274,108.494,109.294,109.025,-0.13,0,26.9,6.81,0.08,430051,00:01:28:10,82.1,1h 12m,9.9,0.24,29,7.54,-7,-1.82,80.6,94.2,-2.1,-0.55
4/12/17 22:31,4/12/17 23:45,NZDUSD,Buy,0.04,0.69221,0.69992,0.69443,0.69697,-0.17,0,25.4,9.35,0.11,430151,00:01:13:23,100,1h 13m,8.3,0.03,29.7,10.989,0,0,100,85.5,-4.3,-1.59
4/12/17 22:31,4/12/17 23:45,EURUSD,Buy,0.02,1.06095,1.07239,1.06414,1.06719,-0.09,0,30.5,5.63,0.07,430151,00:01:13:16,90.5,1h 6m,12,0.08,33.3,6.327,-2.5,-0.475,93,92.2,-2.8,-0.53
4/12/17 22:21,4/12/17 23:40,NZDUSD,Buy,0.04,0.69498,0.70153,0.69478,0.69739,-0.17,0,26.1,9.61,0.12,440051,00:01:18:07,79.8,1h 2m,8.3,0.19,26.2,9.694,-5.1,-1.887,83.7,99.7,-0.1,-0.04
4/12/17 22:21,4/12/17 23:40,NZDUSD,Buy,0.04,0.69492,0.70053,0.69472,0.6974,-0.17,0,26.8,9.87,0.12,430051,00:01:18:07,81.1,1h 3m,8.3,0.17,26.8,9.916,-4.5,-1.665,85.6,100,0,0
4/12/17 18:26,4/12/17 23:35,USDCAD,Buy,0.08,1.32513,1.33264,1.33009,1.32511,-0.34,0,-49.8,-28.51,-0.35,400301,00:05:09:09,60.6,3h 7m,72.6,2.18,22.8,12.996,-49.8,-28.386,31.4,0,-72.6,-41.38
4/12/17 22:31,4/12/17 23:30,EURUSD,Buy,0.02,1.06264,1.07073,1.06414,1.06685,-0.09,0,27.1,4.99,0.06,450151,00:00:58:16,88.2,51m,12,0.09,28.8,5.472,-2.5,-0.475,92,94.6,-1.7,-0.32
4/12/17 22:31,4/12/17 23:30,EURUSD,Buy,0.02,1.06182,1.07114,1.06414,1.06685,-0.09,0,27.1,4.99,0.06,440301,00:00:58:16,88.2,51m,12,0.09,28.8,5.472,-2.5,-0.475,92,94.6,-1.7,-0.32
4/12/17 22:31,4/12/17 23:30,EURUSD,Buy,0.02,1.0622,1.0713,1.06414,1.06682,-0.09,0,26.8,4.93,0.06,440151,00:00:58:16,88,51m,12,0.09,28.7,5.453,-2.5,-0.475,92,93.9,-1.9,-0.36
4/12/17 22:31,4/12/17 23:30,EURUSD,Buy,0.02,1.06095,1.07113,1.06414,1.06682,-0.09,0,26.8,4.93,0.06,430301,00:00:58:16,88,51m,12,0.09,28.7,5.453,-2.5,-0.475,92,93.9,-1.9,-0.36
4/12/17 22:31,4/12/17 23:00,EURUSD,Buy,0.02,1.06305,1.06825,1.06414,1.06585,-0.09,0,17.1,3.12,0.04,450301,00:00:28:18,75.9,21m,12,0.09,27.9,5.301,-2.5,-0.475,91.8,64.5,-10.8,-2.05
4/12/17 22:17,4/12/17 22:45,EURUSD,Buy,0.02,1.06255,1.07022,1.06327,1.06541,-0.09,0,21.4,3.93,0.05,450051,00:00:28:20,64.3,18m,7.9,0.04,23.7,4.503,0,0,100,90.3,-2.3,-0.44
4/12/17 22:25,4/12/17 22:40,GBPUSD,Buy,0.06,1.24874,1.26555,1.25321,1.25323,-0.26,0,0.2,-0.15,0,450051,00:00:14:34,6.7,58s,7.9,39.53,0.2,0.11,-7.9,-4.345,2.5,100,0,0
4/12/17 22:21,4/12/17 22:33,USDJPY,Sell,0.08,109.4,108.377,109.281,109.401,-0.34,0,-12,-8.59,-0.1,440051,00:00:11:36,8.4,58s,12.1,120.48,0.1,0.069,-12,-8.28,0.8,0,-12.1,-8.35
4/12/17 18:26,4/12/17 18:33,USDCAD,Buy,0.08,1.32682,1.33973,1.32993,1.32682,-0.34,0,-31.1,-18,-0.22,400151,00:00:06:34,0,0s,31.1,31.15,0,0,-31.1,-17.727,0,0,-31.1,-17.73
4/12/17 4:41,4/12/17 6:02,EURJPY,Buy,0.07,115.994,116.948,116.227,115.994,-0.3,0,-23.3,-14.36,-0.17,400151,00:01:20:53,0,0s,23.5,23.53,0,0,-23.5,-14.1,0,0.9,-23.3,-13.98
4/12/17 4:10,4/12/17 4:21,AUDJPY,Sell,0.1,82.057,81.329,81.903,82.057,-0.43,0,-15.4,-13.69,-0.17,440051,00:00:11:56,0,0s,15.4,15.41,0,0,-15.4,-13.244,0,0,-15.4,-13.24
4/11/17 18:30,4/12/17 4:09,EURAUD,Sell,0.05,1.4169,1.40578,1.4171,1.4169,-0.21,0.19,2,0.69,0.01,410301,00:09:38:41,100,9h 38m,44.1,0.02,46.1,16.596,0,0,100,4.3,-44.1,-15.88
4/11/17 18:30,4/12/17 4:09,EURAUD,Sell,0.03,1.4169,1.41134,1.4171,1.4169,-0.13,0.11,2,0.4,0,420301,00:09:38:41,100,9h 38m,44.1,0.02,46.1,9.681,0,0,100,4.3,-44.1,-9.26
4/11/17 17:30,4/12/17 4:09,AUDJPY,Sell,0.04,82.449,81.9,82.469,81.899,-0.17,-0.21,57,19.27,0.23,440301,00:10:38:59,100,10h 38m,42.7,0.02,57,19.38,0,0,100,100,0,0
4/11/17 17:30,4/12/17 4:00,AUDJPY,Sell,0.03,82.449,81.9,82.469,82.056,-0.13,-0.16,41.3,10.38,0.13,440301,00:10:30:01,100,10h 30m,42.7,0.02,44,11.44,0,0,100,93.9,-2.7,-0.7
4/11/17 18:30,4/12/17 3:30,EURAUD,Sell,0.02,1.4169,1.41134,1.4171,1.41298,-0.08,0.08,41.2,5.83,0.07,420301,00:08:59:07,100,8h 59m,26.5,0.02,46.1,6.454,0,0,100,89.4,-4.9,-0.69
4/11/17 18:30,4/12/17 3:30,EURAUD,Sell,0.02,1.4169,1.40578,1.4171,1.41298,-0.09,0.07,41.2,5.81,0.07,410301,00:08:59:07,100,8h 59m,26.5,0.02,46.1,6.454,0,0,100,89.4,-4.9,-0.69
4/11/17 18:00,4/11/17 20:00,GBPUSD,Buy,0.02,1.2456,1.24872,1.24868,1.24833,-0.09,0,-3.5,-0.75,-0.01,450151,00:01:59:39,2.5,2m,15.6,9.41,1.5,0.285,-14.1,-2.679,9.6,67.9,-5,-0.95
4/11/17 18:00,4/11/17 20:00,GBPUSD,Buy,0.04,1.24656,1.24872,1.24868,1.24833,-0.17,0,-3.5,-1.49,-0.02,450151,00:01:59:39,2.5,2m,15.6,9.41,1.5,0.57,-14.1,-5.358,9.6,67.9,-5,-1.9
4/11/17 18:30,4/11/17 19:30,EURAUD,Sell,0.02,1.42194,1.41134,1.4171,1.41397,-0.09,0,31.3,4.34,0.05,420301,00:00:59:07,100,59m,7.5,0.03,32.5,4.55,0,0,100,96.3,-1.2,-0.17
4/11/17 17:25,4/11/17 19:20,AUDJPY,Sell,0.07,82.407,81.841,82.427,82.407,-0.3,0,2,0.9,0.01,430051,00:01:55:27,95.7,1h 50m,37.8,0.13,39.8,23.88,-5.3,-3.18,88.2,16.2,-37.8,-22.68
4/11/17 17:35,4/11/17 18:32,EURAUD,Buy,0.05,1.4167,1.42473,1.42086,1.4167,-0.21,0,-41.6,-14.89,-0.18,430051,00:00:57:00,15.8,9m,49.2,6.03,7,2.45,-42.2,-14.77,14.2,1.2,-48.6,-17.01
4/11/17 17:30,4/11/17 18:00,AUDJPY,Sell,0.03,82.718,81.9,82.469,82.046,-0.13,0,42.3,10.75,0.13,440301,00:00:30:26,100,30m,15.3,0.02,44,11.44,0,0,100,96.1,-1.7,-0.44
4/11/17 17:25,4/11/17 17:58,AUDJPY,Sell,0.03,82.73,81.841,82.427,82.034,-0.13,0,39.3,9.99,0.12,430051,00:00:33:01,84.9,28m,5.5,0.12,43.6,11.336,-5.3,-1.378,89.2,91.2,-4.3,-1.12
4/11/17 17:35,4/11/17 17:40,EURAUD,Buy,0.02,1.4167,1.42473,1.42086,1.42043,-0.09,0,-4.3,-0.7,-0.01,430051,00:00:04:52,0,0s,4.3,4.3,0,0,-4.3,-0.602,0,0,-4.3,-0.6
4/7/17 16:00,4/11/17 13:19,EURUSD,Sell,0.01,1.06181,1.05638,1.06201,1.0618,-0.04,0.04,2.1,0.2,0,440301,03:21:19:44,98.7,3d 20h ,45.2,0.25,46.9,4.69,-11.9,-1.19,79.8,23.8,-44.8,-4.48
4/11/17 11:54,4/11/17 12:57,GBPUSD,Sell,0.06,1.2417,1.23249,1.2419,1.2417,-0.26,0,2,0.87,0.01,400051,00:01:03:22,87.4,55m,6.3,0.4,8.3,4.731,-3.3,-1.881,71.6,45.7,-6.3,-3.59
4/11/17 11:45,4/11/17 12:50,GBPUSD,Buy,0.04,1.24134,1.242,1.24382,1.24157,-0.17,0,-22.5,-8.65,-0.11,450051,00:01:05:00,0,0s,27.5,27.55,0,0,-27.5,-10.45,0,18.2,-22.5,-8.55
4/11/17 11:45,4/11/17 12:25,GBPUSD,Buy,0.02,1.24017,1.24918,1.24382,1.24143,-0.09,0,-23.9,-4.6,-0.06,450051,00:00:40:00,0,0s,27.5,27.55,0,0,-27.5,-5.225,0,13.1,-23.9,-4.54
4/7/17 15:51,4/10/17 17:12,USDJPY,Buy,0.04,111.146,112.076,110.593,111.146,-0.17,0.03,55.3,18.64,0.23,400151,03:01:21:15,100,3d 1h ,41,0.01,96.3,32.742,0,0,100,57.4,-41,-13.94
4/7/17 20:00,4/10/17 17:11,USDJPY,Buy,0.04,111.179,112.093,111.159,111.179,-0.17,0.03,2,0.54,0.01,430301,02:21:11:13,27.6,19h 5m,39.5,0.33,39.7,13.498,-13.1,-4.454,75.2,28.6,-37.7,-12.82
4/7/17 20:00,4/10/17 16:56,EURUSD,Sell,0.05,1.05965,1.05312,1.05985,1.05965,-0.21,0.11,2,0.84,0.01,430301,02:20:56:46,99.6,2d 20h ,24.2,0.04,25.3,11.891,0,0,100,7.9,-23.3,-10.95
4/7/17 15:52,4/10/17 16:46,NZDUSD,Sell,0.07,0.69565,0.68933,0.69699,0.69565,-0.3,-0.12,13.4,8.44,0.1,400151,03:00:54:07,100,3d ,34.1,0.02,47.5,31.35,0,0,100,28.2,-34.1,-22.51
4/7/17 17:47,4/10/17 11:42,USDCAD,Buy,0.08,1.34021,1.35404,1.3388,1.34021,-0.34,0.01,14.1,7.62,0.09,400151,02:17:55:43,99.5,2d 17h ,24.4,0.12,35.9,20.104,-4.2,-2.352,89.5,45.6,-21.8,-12.21
4/7/17 15:53,4/10/17 8:43,XAUUSD,Sell,0.02,1254.76,1249.78,1265.52,1254.77,-0.08,0.01,1075,20.23,0.25,410051,02:16:50:00,96.8,2d 14h ,549,0.12,1359,27.18,-167,-3.34,89.1,81.4,-284,-5.68
4/7/17 20:00,4/10/17 5:30,EURUSD,Sell,0.02,1.05965,1.05312,1.05985,1.05758,-0.09,0.04,22.7,4.24,0.05,430301,02:09:30:00,99.5,2d 9h ,11.2,0.03,27.6,5.244,-0.7,-0.133,97.5,82.7,-4.9,-0.93
4/7/17 15:46,4/10/17 5:00,NZDUSD,Sell,0.03,0.69471,0.69219,0.69778,0.69278,-0.13,-0.05,50,14,0.17,400051,02:13:13:14,100,2d 13h ,18.3,0.02,53.1,14.868,0,0,100,94.2,-3.1,-0.87
4/7/17 20:00,4/10/17 5:00,USDJPY,Buy,0.03,111.179,112.093,111.159,111.472,-0.13,0.02,31.3,7.85,0.1,430301,02:08:59:59,11.9,6h 46m,33.9,0.35,40.4,10.1,-14.3,-3.575,73.9,83.4,-9.1,-2.27
4/7/17 16:00,4/10/17 2:00,EURUSD,Sell,0.02,1.06181,1.05638,1.06201,1.05791,-0.09,0.04,41,7.7,0.1,440301,02:10:00:04,98,2d 8h ,18.4,0.28,45.4,8.626,-12.5,-2.375,78.4,92.4,-4.4,-0.84
4/7/17 16:00,4/10/17 1:30,EURUSD,Sell,0.02,1.06181,1.05638,1.06201,1.05825,-0.08,0.04,37.6,7.07,0.09,440301,02:09:30:01,98,2d 8h ,18.4,0.33,38,7.22,-12.5,-2.375,75.2,99.2,-0.4,-0.08
4/7/17 16:00,4/10/17 0:30,EURCAD,Sell,0.03,1.42428,1.41892,1.41954,1.41949,-0.13,0.06,0.5,0.04,0,430301,02:08:29:58,87.4,2d 1h ,54.6,2.51,16.9,3.718,-42.4,-9.328,28.5,72.3,-16.4,-3.61
4/7/17 16:00,4/10/17 0:30,EURCAD,Sell,0.02,1.42428,1.41892,1.41954,1.41949,-0.08,0.04,0.5,0.03,0,430301,02:08:29:57,87.4,2d 1h ,54.6,2.51,16.9,2.366,-42.4,-5.936,28.5,72.3,-16.4,-2.3
4/7/17 15:53,4/7/17 20:55,XAUUSD,Sell,0.02,1265.32,1249.78,1265.52,1255.02,-0.09,0,1050,19.74,0.24,410051,00:05:01:07,57.7,2h 53m,549,0.15,1111,22.22,-167,-3.34,86.9,95.2,-61,-1.22
4/7/17 17:49,4/7/17 20:49,USDCAD,Buy,0.08,1.33401,1.34129,1.33946,1.34129,-0.34,0,18.3,9.96,0.12,400301,00:02:59:51,56.2,1h 41m,24.9,0.58,20,11.2,-11.5,-6.44,63.5,94.6,-1.7,-0.95
4/7/17 17:35,4/7/17 20:47,EURAUD,Sell,0.07,1.41211,1.40386,1.41231,1.41212,-0.3,0,1.9,0.64,0.01,400151,00:03:12:40,63.6,2h 2m,20.3,1.16,14.4,7.056,-16.7,-8.183,46.3,59.8,-12.5,-6.13
4/7/17 15:52,4/7/17 20:30,NZDUSD,Sell,0.04,0.69679,0.68933,0.69699,0.69422,-0.17,0,27.7,10.29,0.13,400151,00:04:37:44,100,4h 37m,18.3,0.03,33.1,12.578,0,0,100,83.7,-5.4,-2.05
4/7/17 15:46,4/7/17 20:25,NZDUSD,Sell,0.04,0.69758,0.69219,0.69778,0.6939,-0.17,0,38.8,14.48,0.18,400051,00:04:38:18,98.6,4h 34m,18.3,0.02,41,15.58,0,0,100,94.6,-2.2,-0.84
4/7/17 15:51,4/7/17 20:15,USDJPY,Buy,0.02,110.613,112.076,110.593,111.165,-0.08,0,57.2,9.64,0.12,400151,00:04:24:05,100,4h 24m,33.6,0.02,61.7,10.489,0,0,100,92.7,-4.5,-0.77
4/7/17 15:53,4/7/17 20:05,XAUUSD,Sell,0.02,1265.32,1249.78,1265.52,1258.26,-0.09,0,726,13.61,0.17,410051,00:04:11:05,49.3,2h 3m,549,0.23,726,14.52,-167,-3.34,81.3,100,0,0
4/7/17 16:00,4/7/17 20:00,EURCAD,Sell,0.02,1.42428,1.4154,1.41954,1.42028,-0.09,0,-7.4,-1.13,-0.01,430301,00:04:00:01,14.6,35m,54.6,3.48,12.2,1.708,-42.4,-5.936,22.3,64.1,-19.6,-2.74
4/7/17 16:00,4/7/17 20:00,EURUSD,Sell,0.02,1.06446,1.05638,1.06201,1.05978,-0.09,0,22.3,4.12,0.05,440301,00:04:00:03,70.2,2h 48m,18.4,0.52,24,4.56,-12.5,-2.375,65.8,95.3,-1.7,-0.32
4/7/17 15:51,4/7/17 20:00,USDJPY,Buy,0.02,110.613,112.076,110.593,111.147,-0.09,0,55.4,9.32,0.12,400151,00:04:08:58,100,4h 8m,33.6,0.02,55.4,9.418,0,0,100,100,0,0
4/7/17 16:02,4/7/17 19:48,XAUUSD,Sell,0.06,1271.21,1264.41,1263.73,1264.36,-0.26,0,-63,-3.83,-0.05,400301,00:03:46:36,4.5,10m,549,1.7,203,12.18,-346,-20.76,37,51.5,-266,-15.96
4/7/17 15:53,4/7/17 19:45,XAUUSD,Sell,0.02,1265,1264.41,1265.2,1264.71,-0.08,0,49,0.84,0.01,400151,00:03:51:04,29.8,1h 8m,549,0.57,350,7,-199,-3.98,63.8,45.2,-301,-6.02
4/7/17 15:53,4/7/17 19:45,XAUUSD,Sell,0.02,1271.21,1264.41,1265.2,1264.71,-0.09,0,49,0.83,0.01,400151,00:03:51:04,29.8,1h 8m,549,0.57,350,7,-199,-3.98,63.8,45.2,-301,-6.02
4/7/17 16:54,4/7/17 19:34,EURUSD,Buy,0.07,1.06084,1.06918,1.06304,1.06084,-0.3,0,-22,-14.82,-0.18,400301,00:02:40:27,5,8m,24.4,10.1,2.2,1.452,-22.2,-14.652,9,0.8,-24.2,-15.97
4/7/17 16:00,4/7/17 19:30,EURCAD,Sell,0.02,1.42428,1.41973,1.41954,1.42027,-0.09,0,-7.3,-1.12,-0.01,430151,00:03:30:04,14.3,30m,54.6,3.48,12.2,1.708,-42.4,-5.936,22.3,64.3,-19.5,-2.73
4/7/17 16:00,4/7/17 19:30,EURCAD,Sell,0.05,1.42428,1.41973,1.41954,1.42029,-0.21,0,-7.5,-2.85,-0.04,430151,00:03:30:04,14.3,30m,54.6,3.48,12.2,4.27,-42.4,-14.84,22.3,63.9,-19.7,-6.89
4/7/17 15:53,4/7/17 19:30,XAUUSD,Sell,0.02,1271.21,1264.41,1265.2,1264.99,-0.09,0,21,0.31,0,400151,00:03:36:03,24.6,53m,549,0.57,350,7,-199,-3.98,63.8,40.1,-329,-6.58
4/7/17 16:00,4/7/17 19:09,EURUSD,Sell,0.07,1.06181,1.0561,1.06201,1.06181,-0.3,0,2,1.02,0.01,440151,00:03:09:03,62.2,1h 57m,18.4,1.51,8.3,5.478,-12.5,-8.25,39.9,69.7,-6.3,-4.16
4/7/17 15:45,4/7/17 18:12,EURCAD,Sell,0.07,1.42352,1.41141,1.42044,1.42352,-0.3,0,-30.8,-15.45,-0.19,440151,00:02:26:57,46.3,1h 8m,53.1,1.5,21.2,10.388,-31.9,-15.631,39.9,2.1,-52,-25.48
4/7/17 16:30,4/7/17 18:11,EURCAD,Sell,0.07,1.42337,1.40913,1.4192,1.42337,-0.3,0,-41.7,-20.81,-0.26,440301,00:01:41:44,4,4m,43.9,18.98,2.2,1.078,-41.7,-20.433,5,0,-43.9,-21.51
4/7/17 15:53,4/7/17 17:55,XAUUSD,Sell,0.06,1271.21,1265.79,1265.69,1265.8,-0.26,0,-11,-0.88,-0.01,400051,00:02:01:11,43.5,52m,549,0.38,399,23.94,-150,-9,72.7,25.3,-410,-24.6
4/7/17 15:53,4/7/17 17:55,XAUUSD,Sell,0.06,1271.21,1265.79,1265.52,1265.8,-0.26,0,-28,-1.84,-0.02,420051,00:02:01:10,40.2,48m,549,0.44,382,22.92,-167,-10.02,69.6,25.3,-410,-24.6
4/7/17 15:55,4/7/17 17:35,EURCAD,Sell,0.05,1.42404,1.42004,1.41965,1.42032,-0.21,0,-6.7,-2.57,-0.03,430051,00:01:39:56,38,37m,40.3,2.03,13.3,4.655,-27,-9.45,33,50.4,-20,-7
4/7/17 15:55,4/7/17 17:34,EURUSD,Sell,0.05,1.06426,1.06189,1.06126,1.06189,-0.21,0,-6.3,-3.18,-0.04,430051,00:01:39:59,0,0s,20,20,0,0,-20,-9.4,0,68.5,-6.3,-2.96
4/7/17 15:55,4/7/17 17:05,EURCAD,Sell,0.02,1.42404,1.41483,1.41965,1.42101,-0.09,0,-13.6,-2,-0.02,430051,00:01:09:58,54.3,37m,33.9,1.55,13.3,1.862,-20.6,-2.884,39.2,20.6,-26.9,-3.77
4/7/17 15:55,4/7/17 16:54,EURUSD,Sell,0.05,1.06315,1.05759,1.06125,1.06314,-0.21,0,-18.9,-9.1,-0.11,440051,00:00:59:47,0,0s,19.2,19.23,0,0,-19.2,-9.024,0,1.6,-18.9,-8.88
4/7/17 15:40,4/7/17 16:54,EURCAD,Sell,0.07,1.42145,1.4067,1.42165,1.4215,-0.3,0,1.5,0.44,0.01,450051,00:01:14:31,98.7,1h 13m,33.9,0.02,33.3,16.317,-0.6,-0.294,98.2,6.2,-31.8,-15.58
4/7/17 15:50,4/7/17 16:54,EURAUD,Buy,0.05,1.41379,1.41545,1.41586,1.41545,-0.21,0,-4.1,-1.66,-0.02,450051,00:01:04:09,1.6,1m,31.5,7.5,4.2,1.47,-31.5,-11.025,11.8,76.8,-8.3,-2.91
4/7/17 15:45,4/7/17 16:52,EURCAD,Sell,0.07,1.42024,1.40893,1.42044,1.42024,-0.3,0,2,0.69,0.01,440051,00:01:07:38,91.1,1h 1m,21.8,0.03,21.2,10.6,-0.6,-0.3,97.2,11.9,-19.2,-9.6
4/7/17 15:55,4/7/17 16:30,EURUSD,Sell,0.02,1.06315,1.05759,1.06125,1.0619,-0.09,0,-6.5,-1.31,-0.02,440051,00:00:35:01,0,0s,11.4,11.4,0,0,-11.4,-2.166,0,43,-6.5,-1.24
4/7/17 15:55,4/7/17 16:30,EURUSD,Sell,0.02,1.06426,1.05819,1.06126,1.0619,-0.09,0,-6.4,-1.3,-0.02,430051,00:00:35:01,0,0s,11.3,11.31,0,0,-11.3,-2.147,0,43.4,-6.4,-1.22
4/7/17 15:55,4/7/17 16:25,GBPUSD,Sell,0.04,1.24045,1.23276,1.2393,1.2397,-0.17,0,-4,-1.67,-0.02,450051,00:00:29:59,20,5m,12.4,2.16,5,1.9,-10.8,-4.104,31.6,43,-9,-3.42
4/7/17 15:55,4/7/17 16:25,GBPUSD,Sell,0.02,1.24529,1.23276,1.2393,1.2397,-0.09,0,-4,-0.84,-0.01,450051,00:00:29:58,20,5m,12.4,2.16,5,0.95,-10.8,-2.052,31.6,43,-9,-1.71
4/7/17 15:50,4/7/17 16:25,EURAUD,Buy,0.02,1.40988,1.42505,1.41586,1.41397,-0.09,0,-18.9,-2.76,-0.03,450051,00:00:35:01,0,0s,31.5,31.55,0,0,-31.5,-4.41,0,40,-18.9,-2.65
4/7/17 15:46,4/7/17 16:15,NZDUSD,Sell,0.04,0.69949,0.69219,0.69778,0.69585,-0.17,0,19.3,7.1,0.09,400051,00:00:28:14,86.3,24m,5.8,0.04,24,9.12,0,0,100,80.4,-4.7,-1.79
4/7/17 15:50,4/7/17 15:52,AUDJPY,Sell,0.1,83.095,82.378,82.956,83.098,-0.43,0,-14.2,-12.52,-0.15,440051,00:00:02:10,,,,,,,,,,,,
4/7/17 6:05,4/7/17 15:30,EURAUD,Sell,0.05,1.41355,1.40504,1.41375,1.41367,-0.21,0,0.8,0.07,0,410151,00:09:24:13,65.2,6h 7m,41.4,0.71,32.2,11.27,-22.9,-8.015,58.4,43,-31.4,-10.99
4/7/17 6:05,4/7/17 15:30,EURAUD,Sell,0.02,1.41355,1.40504,1.41375,1.41302,-0.09,0,7.3,0.94,0.01,410151,00:09:24:10,65.1,6h 7m,41.4,0.71,32.2,4.508,-22.9,-3.206,58.4,54.8,-24.9,-3.49
4/6/17 11:58,4/7/17 14:04,EURUSD,Buy,0.07,1.06269,1.07276,1.06574,1.06269,-0.3,-0.34,-30.5,-20.73,-0.25,410301,01:02:05:38,21.5,5h 36m,44.4,2.19,13.9,9.174,-30.5,-20.13,31.3,0,-44.4,-29.3
4/6/17 12:02,4/7/17 14:04,EURUSD,Buy,0.07,1.06269,1.06561,1.06634,1.06269,-0.3,-0.34,-36.5,-24.68,-0.3,400601,01:02:01:31,10.3,2h 40m,44.4,4.62,7.9,5.214,-36.5,-24.09,17.8,0,-44.4,-29.3
4/7/17 6:05,4/7/17 10:16,EURAUD,Sell,0.07,1.41717,1.4142,1.41375,1.4142,-0.3,0,-4.5,-2.53,-0.03,420151,00:04:10:57,27.1,1h 8m,41.4,1.24,18.5,9.25,-22.9,-11.45,44.7,44.4,-23,-11.5
4/7/17 4:30,4/7/17 7:07,AUDJPY,Sell,0.1,83.379,82.238,83.068,83.379,-0.43,0,-31.1,-26.84,-0.33,440151,00:02:37:11,45,1h 10m,57.9,1.16,26.8,22.78,-31.1,-26.435,46.3,0,-57.9,-49.22
4/7/17 4:15,4/7/17 6:15,AUDJPY,Sell,0.1,83.174,81.706,83.194,83.174,-0.43,0,2,1.27,0.02,450051,00:02:00:09,91.7,1h 50m,37.4,0.25,39.4,33.49,-9.7,-8.245,80.2,23.8,-37.4,-31.79
4/7/17 4:30,4/7/17 5:21,GBPJPY,Sell,0.06,137.513,136.507,137.533,137.513,-0.26,0,2,0.76,0.01,430051,00:00:51:18,56.9,29m,20.4,0.9,22.3,11.373,-20,-10.2,52.7,52,-20.3,-10.35
4/7/17 4:30,4/7/17 5:21,USDJPY,Sell,0.08,110.329,109.522,110.349,110.329,-0.34,0,2,1.02,0.01,430051,00:00:51:18,46.2,23m,19.5,0.77,21.1,14.348,-16.3,-11.084,56.4,48.9,-19.1,-12.99
